table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_default,is_identity
pg_catalog,pg_locks,virtualxid,6,text,null,YES,null,NO
pg_catalog,pg_locks,transactionid,7,xid,null,YES,null,NO
pg_catalog,pg_locks,classid,8,oid,null,YES,null,NO
pg_catalog,pg_locks,objid,9,oid,null,YES,null,NO
pg_catalog,pg_locks,objsubid,10,smallint,null,YES,null,NO
pg_catalog,pg_locks,virtualtransaction,11,text,null,YES,null,NO
pg_catalog,pg_locks,pid,12,integer,null,YES,null,NO
pg_catalog,pg_locks,mode,13,text,null,YES,null,NO
pg_catalog,pg_locks,granted,14,boolean,null,YES,null,NO
pg_catalog,pg_locks,fastpath,15,boolean,null,YES,null,NO
pg_catalog,pg_locks,waitstart,16,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_matviews,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_matviews,matviewname,2,name,null,YES,null,NO
pg_catalog,pg_matviews,matviewowner,3,name,null,YES,null,NO
pg_catalog,pg_matviews,tablespace,4,name,null,YES,null,NO
pg_catalog,pg_matviews,hasindexes,5,boolean,null,YES,null,NO
pg_catalog,pg_matviews,ispopulated,6,boolean,null,YES,null,NO
pg_catalog,pg_matviews,definition,7,text,null,YES,null,NO
pg_catalog,pg_namespace,oid,1,oid,null,NO,null,NO
pg_catalog,pg_namespace,nspname,2,name,null,NO,null,NO
pg_catalog,pg_namespace,nspowner,3,oid,null,NO,null,NO
pg_catalog,pg_namespace,nspacl,4,ARRAY,null,YES,null,NO
pg_catalog,pg_opclass,oid,1,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcmethod,2,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcname,3,name,null,NO,null,NO
pg_catalog,pg_opclass,opcnamespace,4,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcowner,5,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcfamily,6,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcintype,7,oid,null,NO,null,NO
pg_catalog,pg_opclass,opcdefault,8,boolean,null,NO,null,NO
pg_catalog,pg_opclass,opckeytype,9,oid,null,NO,null,NO
pg_catalog,pg_operator,oid,1,oid,null,NO,null,NO
pg_catalog,pg_operator,oprname,2,name,null,NO,null,NO
pg_catalog,pg_operator,oprnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_operator,oprowner,4,oid,null,NO,null,NO
pg_catalog,pg_operator,oprkind,5,"""char""",null,NO,null,NO
pg_catalog,pg_operator,oprcanmerge,6,boolean,null,NO,null,NO
pg_catalog,pg_operator,oprcanhash,7,boolean,null,NO,null,NO
pg_catalog,pg_operator,oprleft,8,oid,null,NO,null,NO
pg_catalog,pg_operator,oprright,9,oid,null,NO,null,NO
pg_catalog,pg_operator,oprresult,10,oid,null,NO,null,NO
pg_catalog,pg_operator,oprcom,11,oid,null,NO,null,NO
pg_catalog,pg_operator,oprnegate,12,oid,null,NO,null,NO
pg_catalog,pg_operator,oprcode,13,regproc,null,NO,null,NO
pg_catalog,pg_operator,oprrest,14,regproc,null,NO,null,NO
pg_catalog,pg_operator,oprjoin,15,regproc,null,NO,null,NO
pg_catalog,pg_opfamily,oid,1,oid,null,NO,null,NO
pg_catalog,pg_opfamily,opfmethod,2,oid,null,NO,null,NO
pg_catalog,pg_opfamily,opfname,3,name,null,NO,null,NO
pg_catalog,pg_opfamily,opfnamespace,4,oid,null,NO,null,NO
pg_catalog,pg_opfamily,opfowner,5,oid,null,NO,null,NO
pg_catalog,pg_parameter_acl,oid,1,oid,null,NO,null,NO
pg_catalog,pg_parameter_acl,parname,2,text,null,NO,null,NO
pg_catalog,pg_parameter_acl,paracl,3,ARRAY,null,YES,null,NO
pg_catalog,pg_partitioned_table,partrelid,1,oid,null,NO,null,NO
pg_catalog,pg_partitioned_table,partstrat,2,"""char""",null,NO,null,NO
pg_catalog,pg_partitioned_table,partnatts,3,smallint,null,NO,null,NO
pg_catalog,pg_partitioned_table,partdefid,4,oid,null,NO,null,NO
pg_catalog,pg_partitioned_table,partattrs,5,ARRAY,null,NO,null,NO
pg_catalog,pg_partitioned_table,partclass,6,ARRAY,null,NO,null,NO
pg_catalog,pg_partitioned_table,partcollation,7,ARRAY,null,NO,null,NO
pg_catalog,pg_partitioned_table,partexprs,8,pg_node_tree,null,YES,null,NO
pg_catalog,pg_policies,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_policies,tablename,2,name,null,YES,null,NO
pg_catalog,pg_policies,policyname,3,name,null,YES,null,NO
pg_catalog,pg_policies,permissive,4,text,null,YES,null,NO
pg_catalog,pg_policies,roles,5,ARRAY,null,YES,null,NO
pg_catalog,pg_policies,cmd,6,text,null,YES,null,NO
pg_catalog,pg_policies,qual,7,text,null,YES,null,NO
pg_catalog,pg_policies,with_check,8,text,null,YES,null,NO
pg_catalog,pg_policy,oid,1,oid,null,NO,null,NO
pg_catalog,pg_policy,polname,2,name,null,NO,null,NO
pg_catalog,pg_policy,polrelid,3,oid,null,NO,null,NO
pg_catalog,pg_policy,polcmd,4,"""char""",null,NO,null,NO
pg_catalog,pg_policy,polpermissive,5,boolean,null,NO,null,NO
pg_catalog,pg_policy,polroles,6,ARRAY,null,NO,null,NO
pg_catalog,pg_policy,polqual,7,pg_node_tree,null,YES,null,NO
pg_catalog,pg_policy,polwithcheck,8,pg_node_tree,null,YES,null,NO
pg_catalog,pg_prepared_statements,name,1,text,null,YES,null,NO
pg_catalog,pg_prepared_statements,statement,2,text,null,YES,null,NO
pg_catalog,pg_prepared_statements,prepare_time,3,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_prepared_statements,parameter_types,4,ARRAY,null,YES,null,NO
pg_catalog,pg_prepared_statements,result_types,5,ARRAY,null,YES,null,NO
pg_catalog,pg_prepared_statements,from_sql,6,boolean,null,YES,null,NO
pg_catalog,pg_prepared_statements,generic_plans,7,bigint,null,YES,null,NO
pg_catalog,pg_prepared_statements,custom_plans,8,bigint,null,YES,null,NO
pg_catalog,pg_prepared_xacts,transaction,1,xid,null,YES,null,NO
pg_catalog,pg_prepared_xacts,gid,2,text,null,YES,null,NO
pg_catalog,pg_prepared_xacts,prepared,3,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_prepared_xacts,owner,4,name,null,YES,null,NO
pg_catalog,pg_prepared_xacts,database,5,name,null,YES,null,NO
pg_catalog,pg_proc,oid,1,oid,null,NO,null,NO
pg_catalog,pg_proc,proname,2,name,null,NO,null,NO
pg_catalog,pg_proc,pronamespace,3,oid,null,NO,null,NO
pg_catalog,pg_proc,proowner,4,oid,null,NO,null,NO
pg_catalog,pg_proc,prolang,5,oid,null,NO,null,NO
pg_catalog,pg_proc,procost,6,real,null,NO,null,NO
pg_catalog,pg_proc,prorows,7,real,null,NO,null,NO
pg_catalog,pg_proc,provariadic,8,oid,null,NO,null,NO
pg_catalog,pg_proc,prosupport,9,regproc,null,NO,null,NO
pg_catalog,pg_proc,prokind,10,"""char""",null,NO,null,NO
pg_catalog,pg_proc,prosecdef,11,boolean,null,NO,null,NO
pg_catalog,pg_proc,proleakproof,12,boolean,null,NO,null,NO
pg_catalog,pg_proc,proisstrict,13,boolean,null,NO,null,NO
pg_catalog,pg_proc,proretset,14,boolean,null,NO,null,NO
pg_catalog,pg_proc,provolatile,15,"""char""",null,NO,null,NO
pg_catalog,pg_proc,proparallel,16,"""char""",null,NO,null,NO
pg_catalog,pg_proc,pronargs,17,smallint,null,NO,null,NO
pg_catalog,pg_proc,pronargdefaults,18,smallint,null,NO,null,NO
pg_catalog,pg_proc,prorettype,19,oid,null,NO,null,NO
pg_catalog,pg_proc,proargtypes,20,ARRAY,null,NO,null,NO
pg_catalog,pg_proc,proallargtypes,21,ARRAY,null,YES,null,NO
pg_catalog,pg_proc,proargmodes,22,ARRAY,null,YES,null,NO
pg_catalog,pg_proc,proargnames,23,ARRAY,null,YES,null,NO
pg_catalog,pg_proc,proargdefaults,24,pg_node_tree,null,YES,null,NO
pg_catalog,pg_proc,protrftypes,25,ARRAY,null,YES,null,NO
pg_catalog,pg_proc,prosrc,26,text,null,NO,null,NO
pg_catalog,pg_proc,probin,27,text,null,YES,null,NO
pg_catalog,pg_proc,prosqlbody,28,pg_node_tree,null,YES,null,NO
pg_catalog,pg_proc,proconfig,29,ARRAY,null,YES,null,NO
pg_catalog,pg_proc,proacl,30,ARRAY,null,YES,null,NO
pg_catalog,pg_publication,oid,1,oid,null,NO,null,NO
pg_catalog,pg_publication,pubname,2,name,null,NO,null,NO
pg_catalog,pg_publication,pubowner,3,oid,null,NO,null,NO
pg_catalog,pg_publication,puballtables,4,boolean,null,NO,null,NO
pg_catalog,pg_publication,pubinsert,5,boolean,null,NO,null,NO
pg_catalog,pg_publication,pubupdate,6,boolean,null,NO,null,NO
pg_catalog,pg_publication,pubdelete,7,boolean,null,NO,null,NO
pg_catalog,pg_publication,pubtruncate,8,boolean,null,NO,null,NO
pg_catalog,pg_publication,pubviaroot,9,boolean,null,NO,null,NO
pg_catalog,pg_publication_namespace,oid,1,oid,null,NO,null,NO
pg_catalog,pg_publication_namespace,pnpubid,2,oid,null,NO,null,NO
pg_catalog,pg_publication_namespace,pnnspid,3,oid,null,NO,null,NO
pg_catalog,pg_publication_rel,oid,1,oid,null,NO,null,NO
pg_catalog,pg_publication_rel,prpubid,2,oid,null,NO,null,NO
pg_catalog,pg_publication_rel,prrelid,3,oid,null,NO,null,NO
pg_catalog,pg_publication_rel,prqual,4,pg_node_tree,null,YES,null,NO
pg_catalog,pg_publication_rel,prattrs,5,ARRAY,null,YES,null,NO
pg_catalog,pg_publication_tables,pubname,1,name,null,YES,null,NO
pg_catalog,pg_publication_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_publication_tables,tablename,3,name,null,YES,null,NO
pg_catalog,pg_publication_tables,attnames,4,ARRAY,null,YES,null,NO
pg_catalog,pg_publication_tables,rowfilter,5,text,null,YES,null,NO
pg_catalog,pg_range,rngtypid,1,oid,null,NO,null,NO
pg_catalog,pg_range,rngsubtype,2,oid,null,NO,null,NO
pg_catalog,pg_range,rngmultitypid,3,oid,null,NO,null,NO
pg_catalog,pg_range,rngcollation,4,oid,null,NO,null,NO
pg_catalog,pg_range,rngsubopc,5,oid,null,NO,null,NO
pg_catalog,pg_range,rngcanonical,6,regproc,null,NO,null,NO
pg_catalog,pg_range,rngsubdiff,7,regproc,null,NO,null,NO
pg_catalog,pg_replication_origin,roident,1,oid,null,NO,null,NO
pg_catalog,pg_replication_origin,roname,2,text,null,NO,null,NO
pg_catalog,pg_replication_origin_status,local_id,1,oid,null,YES,null,NO
pg_catalog,pg_replication_origin_status,external_id,2,text,null,YES,null,NO
pg_catalog,pg_replication_origin_status,remote_lsn,3,pg_lsn,null,YES,null,NO
pg_catalog,pg_replication_origin_status,local_lsn,4,pg_lsn,null,YES,null,NO
pg_catalog,pg_replication_slots,slot_name,1,name,null,YES,null,NO
pg_catalog,pg_replication_slots,plugin,2,name,null,YES,null,NO
pg_catalog,pg_replication_slots,slot_type,3,text,null,YES,null,NO
pg_catalog,pg_replication_slots,datoid,4,oid,null,YES,null,NO
pg_catalog,pg_replication_slots,database,5,name,null,YES,null,NO
pg_catalog,pg_replication_slots,temporary,6,boolean,null,YES,null,NO
pg_catalog,pg_replication_slots,active,7,boolean,null,YES,null,NO
pg_catalog,pg_replication_slots,active_pid,8,integer,null,YES,null,NO
pg_catalog,pg_replication_slots,xmin,9,xid,null,YES,null,NO
pg_catalog,pg_replication_slots,catalog_xmin,10,xid,null,YES,null,NO
pg_catalog,pg_replication_slots,restart_lsn,11,pg_lsn,null,YES,null,NO
pg_catalog,pg_replication_slots,confirmed_flush_lsn,12,pg_lsn,null,YES,null,NO
pg_catalog,pg_replication_slots,wal_status,13,text,null,YES,null,NO
pg_catalog,pg_replication_slots,safe_wal_size,14,bigint,null,YES,null,NO
pg_catalog,pg_replication_slots,two_phase,15,boolean,null,YES,null,NO
pg_catalog,pg_replication_slots,inactive_since,16,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_replication_slots,conflicting,17,boolean,null,YES,null,NO
pg_catalog,pg_replication_slots,invalidation_reason,18,text,null,YES,null,NO
pg_catalog,pg_replication_slots,failover,19,boolean,null,YES,null,NO
pg_catalog,pg_replication_slots,synced,20,boolean,null,YES,null,NO
pg_catalog,pg_rewrite,oid,1,oid,null,NO,null,NO
pg_catalog,pg_rewrite,rulename,2,name,null,NO,null,NO
pg_catalog,pg_rewrite,ev_class,3,oid,null,NO,null,NO
pg_catalog,pg_rewrite,ev_type,4,"""char""",null,NO,null,NO
pg_catalog,pg_rewrite,ev_enabled,5,"""char""",null,NO,null,NO
pg_catalog,pg_rewrite,is_instead,6,boolean,null,NO,null,NO
pg_catalog,pg_rewrite,ev_qual,7,pg_node_tree,null,NO,null,NO
pg_catalog,pg_rewrite,ev_action,8,pg_node_tree,null,NO,null,NO
pg_catalog,pg_roles,rolname,1,name,null,YES,null,NO
pg_catalog,pg_roles,rolsuper,2,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolinherit,3,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolcreaterole,4,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolcreatedb,5,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolcanlogin,6,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolreplication,7,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolconnlimit,8,integer,null,YES,null,NO
pg_catalog,pg_roles,rolpassword,9,text,null,YES,null,NO
pg_catalog,pg_roles,rolvaliduntil,10,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_roles,rolbypassrls,11,boolean,null,YES,null,NO
pg_catalog,pg_roles,rolconfig,12,ARRAY,null,YES,null,NO
pg_catalog,pg_roles,oid,13,oid,null,YES,null,NO
pg_catalog,pg_rules,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_rules,tablename,2,name,null,YES,null,NO
pg_catalog,pg_rules,rulename,3,name,null,YES,null,NO
pg_catalog,pg_rules,definition,4,text,null,YES,null,NO
pg_catalog,pg_seclabel,objoid,1,oid,null,NO,null,NO
pg_catalog,pg_seclabel,classoid,2,oid,null,NO,null,NO
pg_catalog,pg_seclabel,objsubid,3,integer,null,NO,null,NO
pg_catalog,pg_seclabel,provider,4,text,null,NO,null,NO
pg_catalog,pg_seclabel,label,5,text,null,NO,null,NO
pg_catalog,pg_seclabels,objoid,1,oid,null,YES,null,NO
pg_catalog,pg_seclabels,classoid,2,oid,null,YES,null,NO
pg_catalog,pg_seclabels,objsubid,3,integer,null,YES,null,NO
pg_catalog,pg_seclabels,objtype,4,text,null,YES,null,NO
pg_catalog,pg_seclabels,objnamespace,5,oid,null,YES,null,NO
pg_catalog,pg_seclabels,objname,6,text,null,YES,null,NO
pg_catalog,pg_seclabels,provider,7,text,null,YES,null,NO
pg_catalog,pg_seclabels,label,8,text,null,YES,null,NO
pg_catalog,pg_sequence,seqrelid,1,oid,null,NO,null,NO
pg_catalog,pg_sequence,seqtypid,2,oid,null,NO,null,NO
pg_catalog,pg_sequence,seqstart,3,bigint,null,NO,null,NO
pg_catalog,pg_sequence,seqincrement,4,bigint,null,NO,null,NO
pg_catalog,pg_sequence,seqmax,5,bigint,null,NO,null,NO
pg_catalog,pg_sequence,seqmin,6,bigint,null,NO,null,NO
pg_catalog,pg_sequence,seqcache,7,bigint,null,NO,null,NO
pg_catalog,pg_sequence,seqcycle,8,boolean,null,NO,null,NO
pg_catalog,pg_sequences,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_sequences,sequencename,2,name,null,YES,null,NO
pg_catalog,pg_sequences,sequenceowner,3,name,null,YES,null,NO
pg_catalog,pg_sequences,data_type,4,regtype,null,YES,null,NO
pg_catalog,pg_sequences,start_value,5,bigint,null,YES,null,NO
pg_catalog,pg_sequences,min_value,6,bigint,null,YES,null,NO
pg_catalog,pg_sequences,max_value,7,bigint,null,YES,null,NO
pg_catalog,pg_sequences,increment_by,8,bigint,null,YES,null,NO
pg_catalog,pg_sequences,cycle,9,boolean,null,YES,null,NO
pg_catalog,pg_sequences,cache_size,10,bigint,null,YES,null,NO
pg_catalog,pg_sequences,last_value,11,bigint,null,YES,null,NO
pg_catalog,pg_settings,name,1,text,null,YES,null,NO
pg_catalog,pg_settings,setting,2,text,null,YES,null,NO
pg_catalog,pg_settings,unit,3,text,null,YES,null,NO
pg_catalog,pg_settings,category,4,text,null,YES,null,NO
pg_catalog,pg_settings,short_desc,5,text,null,YES,null,NO
pg_catalog,pg_settings,extra_desc,6,text,null,YES,null,NO
pg_catalog,pg_settings,context,7,text,null,YES,null,NO
pg_catalog,pg_settings,vartype,8,text,null,YES,null,NO
pg_catalog,pg_settings,source,9,text,null,YES,null,NO
pg_catalog,pg_settings,min_val,10,text,null,YES,null,NO
pg_catalog,pg_settings,max_val,11,text,null,YES,null,NO
pg_catalog,pg_settings,enumvals,12,ARRAY,null,YES,null,NO
pg_catalog,pg_settings,boot_val,13,text,null,YES,null,NO
pg_catalog,pg_settings,reset_val,14,text,null,YES,null,NO
pg_catalog,pg_settings,sourcefile,15,text,null,YES,null,NO
pg_catalog,pg_settings,sourceline,16,integer,null,YES,null,NO
pg_catalog,pg_settings,pending_restart,17,boolean,null,YES,null,NO
pg_catalog,pg_shadow,usename,1,name,null,YES,null,NO
pg_catalog,pg_shadow,usesysid,2,oid,null,YES,null,NO
pg_catalog,pg_shadow,usecreatedb,3,boolean,null,YES,null,NO
pg_catalog,pg_shadow,usesuper,4,boolean,null,YES,null,NO
pg_catalog,pg_shadow,userepl,5,boolean,null,YES,null,NO
pg_catalog,pg_shadow,usebypassrls,6,boolean,null,YES,null,NO
pg_catalog,pg_shadow,passwd,7,text,null,YES,null,NO
pg_catalog,pg_shadow,valuntil,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_shadow,useconfig,9,ARRAY,null,YES,null,NO
pg_catalog,pg_shdepend,dbid,1,oid,null,NO,null,NO
pg_catalog,pg_shdepend,classid,2,oid,null,NO,null,NO
pg_catalog,pg_shdepend,objid,3,oid,null,NO,null,NO
pg_catalog,pg_shdepend,objsubid,4,integer,null,NO,null,NO
pg_catalog,pg_shdepend,refclassid,5,oid,null,NO,null,NO
pg_catalog,pg_shdepend,refobjid,6,oid,null,NO,null,NO
pg_catalog,pg_shdepend,deptype,7,"""char""",null,NO,null,NO
pg_catalog,pg_shdescription,objoid,1,oid,null,NO,null,NO
pg_catalog,pg_shdescription,classoid,2,oid,null,NO,null,NO
pg_catalog,pg_shdescription,description,3,text,null,NO,null,NO
pg_catalog,pg_shmem_allocations,name,1,text,null,YES,null,NO
pg_catalog,pg_shmem_allocations,off,2,bigint,null,YES,null,NO
pg_catalog,pg_shmem_allocations,size,3,bigint,null,YES,null,NO
pg_catalog,pg_shmem_allocations,allocated_size,4,bigint,null,YES,null,NO
pg_catalog,pg_shseclabel,objoid,1,oid,null,NO,null,NO
pg_catalog,pg_shseclabel,classoid,2,oid,null,NO,null,NO
pg_catalog,pg_shseclabel,provider,3,text,null,NO,null,NO
pg_catalog,pg_shseclabel,label,4,text,null,NO,null,NO
pg_catalog,pg_stat_activity,datid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_activity,datname,2,name,null,YES,null,NO
pg_catalog,pg_stat_activity,pid,3,integer,null,YES,null,NO
pg_catalog,pg_stat_activity,leader_pid,4,integer,null,YES,null,NO
pg_catalog,pg_stat_activity,usesysid,5,oid,null,YES,null,NO
pg_catalog,pg_stat_activity,usename,6,name,null,YES,null,NO
pg_catalog,pg_stat_activity,application_name,7,text,null,YES,null,NO
pg_catalog,pg_stat_activity,client_addr,8,inet,null,YES,null,NO
pg_catalog,pg_stat_activity,client_hostname,9,text,null,YES,null,NO
pg_catalog,pg_stat_activity,client_port,10,integer,null,YES,null,NO
pg_catalog,pg_stat_activity,backend_start,11,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_activity,xact_start,12,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_activity,query_start,13,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_activity,state_change,14,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_activity,wait_event_type,15,text,null,YES,null,NO
pg_catalog,pg_stat_activity,wait_event,16,text,null,YES,null,NO
pg_catalog,pg_stat_activity,state,17,text,null,YES,null,NO
pg_catalog,pg_stat_activity,backend_xid,18,xid,null,YES,null,NO
pg_catalog,pg_stat_activity,backend_xmin,19,xid,null,YES,null,NO
pg_catalog,pg_stat_activity,query_id,20,bigint,null,YES,null,NO
pg_catalog,pg_stat_activity,query,21,text,null,YES,null,NO
pg_catalog,pg_stat_activity,backend_type,22,text,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,relname,4,name,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,last_idx_scan,7,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,idx_tup_read,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_indexes,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_all_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_all_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_all_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_seq_scan,5,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,seq_tup_read,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,idx_scan,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_idx_scan,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_tup_ins,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_tup_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_tup_del,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_tup_hot_upd,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_tup_newpage_upd,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_live_tup,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_dead_tup,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_mod_since_analyze,17,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,n_ins_since_vacuum,18,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_vacuum,19,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_autovacuum,20,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_analyze,21,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,last_autoanalyze,22,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_all_tables,vacuum_count,23,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,autovacuum_count,24,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,analyze_count,25,bigint,null,YES,null,NO
pg_catalog,pg_stat_all_tables,autoanalyze_count,26,bigint,null,YES,null,NO
pg_catalog,pg_stat_archiver,archived_count,1,bigint,null,YES,null,NO
pg_catalog,pg_stat_archiver,last_archived_wal,2,text,null,YES,null,NO
pg_catalog,pg_stat_archiver,last_archived_time,3,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_archiver,failed_count,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_archiver,last_failed_wal,5,text,null,YES,null,NO
pg_catalog,pg_stat_archiver,last_failed_time,6,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_archiver,stats_reset,7,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_bgwriter,buffers_clean,1,bigint,null,YES,null,NO
pg_catalog,pg_stat_bgwriter,maxwritten_clean,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_bgwriter,buffers_alloc,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_bgwriter,stats_reset,4,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,num_timed,1,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,num_requested,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,restartpoints_timed,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,restartpoints_req,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,restartpoints_done,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,write_time,6,double precision,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,sync_time,7,double precision,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,buffers_written,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_checkpointer,stats_reset,9,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_database,datid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_database,datname,2,name,null,YES,null,NO
pg_catalog,pg_stat_database,numbackends,3,integer,null,YES,null,NO
pg_catalog,pg_stat_database,xact_commit,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,xact_rollback,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,tup_returned,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,tup_fetched,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,tup_inserted,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,tup_updated,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,tup_deleted,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,conflicts,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,temp_files,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,temp_bytes,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,deadlocks,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,checksum_failures,17,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,checksum_last_failure,18,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_database,blk_read_time,19,double precision,null,YES,null,NO
pg_catalog,pg_stat_database,blk_write_time,20,double precision,null,YES,null,NO
pg_catalog,pg_stat_database,session_time,21,double precision,null,YES,null,NO
pg_catalog,pg_stat_database,active_time,22,double precision,null,YES,null,NO
pg_catalog,pg_stat_database,idle_in_transaction_time,23,double precision,null,YES,null,NO
pg_catalog,pg_stat_database,sessions,24,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,sessions_abandoned,25,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,sessions_fatal,26,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,sessions_killed,27,bigint,null,YES,null,NO
pg_catalog,pg_stat_database,stats_reset,28,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,datid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,datname,2,name,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,confl_tablespace,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,confl_lock,4,bigint,null,YES,null,NO
